sector,okved2,year,factoriescap_s,RDcosts_s,RDsalary_s,RDequip_s
"Производство готовых металлических изделий, кроме машин и оборудования",25,2020.0,0.05523819731986383,0.26245695347379516,0.3219169670791621,0.0020855500517983337
"Производство готовых металлических изделий, кроме машин и оборудования",25,2021.0,0.05507160908786619,0.23821037841948065,0.3519125666966576,0.008007366489266629
"Производство готовых металлических изделий, кроме машин и оборудования",25,2022.0,0.053032245902239115,0.17996092921312146,0.4298551158374864,0.024807312735587176
"Производство готовых металлических изделий, кроме машин и оборудования",25,2023.0,0.06155342759706054,0.18105331768111513,0.37138967442673043,0.007021827114483317
"Производство готовых металлических изделий, кроме машин и оборудования",25,2024.0,0.06902312024125444,0.17451858962493705,0.3066420732124476,0.01129613199363496
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2017.0,0.024908098555723172,0.4590802829648455,0.2601977282604057,0.008438471008385283
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2018.0,0.02453815718139985,0.486958502324024,0.26898553172039275,0.00279761401346832
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2019.0,0.027687425585056533,0.4640006798220816,0.3383706598178758,0.0022596391771923757
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2020.0,0.02795956205134594,0.40183196684320016,0.33234298636956106,0.001598059486723499
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2024.0,0.03551038913341782,0.3126523632109938,0.28795350123802516,0.012076753131723763
"Производство металлических цистерн, резервуаров и прочих емкостей",25.2,2018.0,0.0012480397297015811,0.023030172567445797,0.7415052942193504,0.04047033206691907
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2018.0,0.006651571121901951,0.003404291223218075,0.5934451868038771,0.32486008033086633
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2020.0,0.008773006214130265,0.25775552034589466,0.2035807954224013,0.2799585927140008
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2023.0,0.010300784566849581,0.03247453743415745,0.5728641531390367,0.4981144910715729
"Производство компьютеров, электронных и оптических изделий",26,2017.0,0.026483307827174857,0.45746869132608126,0.37570421576642465,0.01870223394660574
"Производство компьютеров, электронных и оптических изделий",26,2018.0,0.02613338811530003,0.541393977314915,0.2863741601237658,0.00582009739238456
"Производство компьютеров, электронных и оптических изделий",26,2019.0,0.02829700540171172,0.35620621742423414,0.40751548992563486,0.004425081669220173
"Производство компьютеров, электронных и оптических изделий",26,2020.0,0.028739537853304034,0.4837649494319306,0.35962995765452976,0.021967731642008336
