sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
Ремонт и монтаж машин и оборудования,33,2023.0,0.019635818592041804,0.12416827174105968,0.0015179174551871275,0.0038961317198735815
Ремонт и монтаж машин и оборудования,33,2024.0,0.02036329795729583,0.13964494292339893,0.005592706734072173,0.001784383242955374
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2021.0,0.10234094296996223,0.26659926295890457,0.10257612993526725,0.01812465994039689
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2022.0,0.09029652980693198,0.26293148825415597,0.04706336140250393,0.002940328717616819
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2023.0,0.08919660642514109,0.3161486587668915,0.034125406460125095,0.01974483420748119
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2024.0,0.08104686950962078,0.3218334419265262,0.05298468803942939,0.0029385685398940807
"Производство, передача и распределение электроэнергии",35.1,2021.0,0.06959852990026365,0.3386929875751756,0.1156224268858061,0.020710285996980986
"Производство, передача и распределение электроэнергии",35.1,2022.0,0.06138078913523794,0.3089448808635247,0.04710835443902089,0.003412902313863278
"Производство, передача и распределение электроэнергии",35.1,2023.0,0.060762964504062454,0.3762414694752876,0.036531727869370124,0.01569867970861715
"Производство, передача и распределение электроэнергии",35.1,2024.0,0.05550717890447739,0.3723100485182066,0.06143721301651478,0.003132481158417519
Производство и распределение газообразного топлива,35.2,2023.0,0.004370528905985246,0.48327790156964034,0.046583939235217656,0.09150958021865381
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2021.0,0.02842844902762931,0.06519819075422563,0.014450187921322518,0.0018241592954129392
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2022.0,0.02469237323550944,0.1109181303006186,0.007299766216822782,0.0011521170935075925
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2023.0,0.02406311301509337,0.13405000395111744,0.008912927646716105,0.001429604055555741
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2024.0,0.02146567842394931,0.14328724124426911,0.006786819844128107,0.002121558798715462
"Забор, очистка и распределение воды",36,2021.0,0.005198034108397149,0.34409588924826867,0.1163854426541967,0.0028929373636853504
"Забор, очистка и распределение воды",36,2022.0,0.004656100231360392,0.18909336525928971,0.15981841180547093,0.003617406749509585
"Забор, очистка и распределение воды",36,2023.0,0.00466695256585953,0.2002873762650721,0.0023538728419806843,0.0029648207914553244
"Забор, очистка и распределение воды",36,2024.0,0.004289613398324735,0.21409092023106155,0.012515319169246846,0.0018420122070027926
Сбор и обработка сточных вод,37,2021.0,0.004032548488330218,0.06134759261307913,0.005813901432388932,0.002447257748400508
Сбор и обработка сточных вод,37,2022.0,0.0037934922471279356,0.19138530506404558,0.006441352506912025,0.000459028549073504
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2021.0,0.02030544297663122,0.06038112800121073,0.003665051511981712,0.005975124766641359
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2022.0,0.01607824704131701,0.049453993759725375,0.004585371010676095,0.00044665390337935064
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2023.0,0.016194404663737474,0.0444238466877912,0.0077456801389223645,0.0025838934626788365
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2024.0,0.015178516079860708,0.03496191724774457,0.01394843918092812,0.0020377286965015205
