sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2023.0,0.0147132964269473,0.0542640099276924,0.0005804500525332,0.0058561684016057
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2024.0,0.0165728139703892,0.0472501724057838,0.0063487305746258,0.005630175423149
Производство мебели,31,2021.0,0.0063768735895877,0.0060759728614508,0.0005625931086973,0.0013111744837619
Производство прочих готовых изделий,32,2021.0,0.0053334463886141,0.0039031485364684,0.0001223312922399,0.0001315424334593
Производство прочих готовых изделий,32,2022.0,0.0051784786795315,0.0048012705071452,0.0003912544796155,0.0001753013921349
Производство прочих готовых изделий,32,2023.0,0.0059792615206888,0.0035766939431108,0.0002687247607485,0.0002809807999397
Ремонт и монтаж машин и оборудования,33,2021.0,0.0212006756640886,0.0234148965934122,0.0009876125769771,0.0040771349835949
Ремонт и монтаж машин и оборудования,33,2022.0,0.0188922914371163,0.0247539776030615,0.0012406245476489,0.0010564279176886
Ремонт и монтаж машин и оборудования,33,2023.0,0.0196358185920418,0.0218715704653745,0.000221913746222,0.0022939811758649
Ремонт и монтаж машин и оборудования,33,2024.0,0.0203632979572958,0.0255090126697699,0.0009536121545808,0.0012253440216174
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2021.0,0.1023409429699622,0.2447533694795081,0.1678151133796853,0.1194193758291835
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2022.0,0.0902965298069319,0.21297762540836,0.0669997226220679,0.0168580026099792
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2023.0,0.089196606425141,0.2529647432246319,0.0577024044379289,0.134458956940623
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2024.0,0.0810468695096207,0.2339848481208536,0.08286940078257,0.0185097183552046
"Производство, передача и распределение электроэнергии",35.1,2021.0,0.0695985299002636,0.2114592034591961,0.1634273559594368,0.1178932496205038
"Производство, передача и распределение электроэнергии",35.1,2022.0,0.0613807891352379,0.1701115460885107,0.053565826140834,0.0156290974882912
"Производство, передача и распределение электроэнергии",35.1,2023.0,0.0607629645040624,0.2050812409629144,0.0500786061130631,0.0866693054393773
"Производство, передача и распределение электроэнергии",35.1,2024.0,0.0555071789044773,0.1853848474232137,0.076131050418744,0.0156328784759298
Производство и распределение газообразного топлива,35.2,2023.0,0.0043705289059852,0.0189474711568308,0.0058998850049935,0.0466760469820988
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2021.0,0.0284284490276293,0.0166268137319488,0.0016059743630191,0.0008164846843135
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2022.0,0.0246923732355094,0.0245688989353354,0.0011988110214911,0.000762006304546
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2023.0,0.0240631130150933,0.0289360311048866,0.0017239133198722,0.0011136045191469
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2024.0,0.0214656784239493,0.0275913188987143,0.0012516844688016,0.0015758097528047
"Забор, очистка и распределение воды",36,2021.0,0.0051980341083971,0.0160449707593544,0.0124822729280085,0.0012495516467061
"Забор, очистка и распределение воды",36,2022.0,0.0046561002313603,0.0078980327895875,0.0084372676199145,0.0007691172068162
"Забор, очистка и распределение воды",36,2023.0,0.0046669525658595,0.0083850814374178,0.0001319308512948,0.0006692401425546
"Забор, очистка и распределение воды",36,2024.0,0.0042896133983247,0.008238283304608,0.0006891832820762,0.0004085126197198
Сбор и обработка сточных вод,37,2021.0,0.0040325484883302,0.002219205110155,8.62424707324777e-05,0.0001462020312711
Сбор и обработка сточных вод,37,2022.0,0.0037934922471279,0.0065128055266597,0.0002804150112897,8.047927548013202e-05
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2021.0,0.0203054429766312,0.0109985139763587,0.0002694450289774,0.0017691197864149
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2022.0,0.016078247041317,0.0071328055987396,0.0002186205337689,8.576454184829711e-05
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2023.0,0.0161944046637374,0.0064535914644856,0.0003341312610874,0.000448902809277
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2024.0,0.0151785160798607,0.0047604156719806,0.0004438401345524,0.0002611364454955
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2020.0,0.257340235820381,0.1755851322510709,0.0879385503289226,0.0066159509981426
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2022.0,0.3662005874152109,0.2040585351834813,0.0454363333411295,0.0070644242025417
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2023.0,0.3337456742640351,0.1999315494353024,0.0810261535757356,0.0096320997257395
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2024.0,0.3197697256038341,0.1994998019281277,0.0689934182451157,0.0048746861479974
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2020.0,0.1059709323221871,0.2171377958890173,0.0690545585736834,0.0230152352314941
