sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
Деятельность полиграфическая и предоставление услуг в этой области,18.1,2023.0,0.004842426239940847,0.006620597338424321,0.00027130316071201247,0.00031760094870935513
Производство кокса и нефтепродуктов,19,2021.0,0.14266054893007651,0.13302225553166852,0.006079069307720734,0.001438849075453308
Производство кокса и нефтепродуктов,19,2022.0,0.1574432912915012,0.11193306417515132,0.7434157534686179,0.001052494227071164
Производство кокса и нефтепродуктов,19,2023.0,0.16276167144359321,0.14788980147036837,0.6811679933160041,0.0019372764479009875
Производство кокса и нефтепродуктов,19,2024.0,0.1803779210566273,0.12754628936154597,0.05866203546165573,0.0024121889252819886
Производство нефтепродуктов,19.2,2021.0,0.13899944162848749,0.13250939886046417,0.00606709784971008,0.0014232225171995402
Производство нефтепродуктов,19.2,2022.0,0.15434309777103622,0.1112181529310639,0.7434157534686179,0.001052494227071164
Производство нефтепродуктов,19.2,2023.0,0.15995978222652138,0.14751017092412022,0.6811679933160041,0.001860114158336917
Производство нефтепродуктов,19.2,2024.0,0.17727689156494852,0.1269806348551916,0.05866203546165573,0.0022613833176226674
Производство химических веществ и химических продуктов,20,2021.0,0.06027789904768106,0.04800224544557407,0.016827454261252036,0.013879785997567607
Производство химических веществ и химических продуктов,20,2022.0,0.06828031937902318,0.03871251224544107,0.006897840795452378,0.004235555983684783
Производство химических веществ и химических продуктов,20,2023.0,0.0658801315076623,0.051823010968514084,0.0023646457107916793,0.003081211634301569
Производство химических веществ и химических продуктов,20,2024.0,0.0741706756162462,0.0686638520741062,0.0023680597949636423,0.002435628357281243
"Производство основных химических веществ, удобрений и азотных соединений, пластмасс и синтетического каучука в первичных формах",20.1,2021.0,0.048115262245143155,0.03823436214378599,0.01572954726784887,0.013716906883118095
"Производство основных химических веществ, удобрений и азотных соединений, пластмасс и синтетического каучука в первичных формах",20.1,2022.0,0.053087630476354376,0.03142389290536266,0.005887066278903653,0.003804645392500148
"Производство основных химических веществ, удобрений и азотных соединений, пластмасс и синтетического каучука в первичных формах",20.1,2023.0,0.04726725533621898,0.041662169999184054,0.002012596201856928,0.0026758438298926162
"Производство основных химических веществ, удобрений и азотных соединений, пластмасс и синтетического каучука в первичных формах",20.1,2024.0,0.0532445525796749,0.05598397353460204,0.0021057621504001244,0.0018645755033223224
"Производство мыла и моющих, чистящих и полирующих средств; парфюмерных и косметических средств",20.4,2023.0,0.006856635895406076,0.004692530987241656,0.00033168341302085134,3.4842298170646556e-05
"Производство мыла и моющих, чистящих и полирующих средств; парфюмерных и косметических средств",20.4,2024.0,0.007395551036781234,0.006350641512827032,0.00020498599734138182,4.4761561616895656e-05
Производство прочих химических продуктов,20.5,2024.0,0.007663680214855137,0.0045843738649532445,5.731164722213622e-05,0.00015337768273557538
"Производство лекарственных средств и материалов, применяемых в медицинских целях и ветеринарии",21,2023.0,0.013503786565967789,0.013154268785025775,0.0003785189060279777,0.0007180282939161626
"Производство лекарственных средств и материалов, применяемых в медицинских целях и ветеринарии",21,2024.0,0.015676876558692664,0.014610816258241973,0.005583967004541276,0.0008790532528727794
"Производство лекарственных препаратов и материалов, применяемых в медицинских целях и ветеринарии",21.2,2023.0,0.012977937769180584,0.012705073428143985,0.0003785189060279777,0.0006900651161535667
"Производство лекарственных препаратов и материалов, применяемых в медицинских целях и ветеринарии",21.2,2024.0,0.015120383118507245,0.0142937846606841,0.005583967004541276,0.0008512450208889318
Производство резиновых и пластмассовых изделий,22,2021.0,0.02072679543455736,0.012585210195938822,0.0001782744170602709,0.0011984459966799114
Производство резиновых и пластмассовых изделий,22,2022.0,0.023036847286416254,0.010576656358191194,0.0002545751917539991,0.00040885166456788467
Производство резиновых и пластмассовых изделий,22,2023.0,0.025763636514173644,0.010026179995839449,0.00016245551668499754,0.0017251315216547897
Производство резиновых и пластмассовых изделий,22,2024.0,0.02964159245828455,0.010797817526352201,0.00012237878525881598,0.0004366563397570918
Производство изделий из пластмасс,22.2,2021.0,0.01711315526558628,0.009997313459037559,0.0001782744170602709,0.0003428053833576748
Производство изделий из пластмасс,22.2,2022.0,0.019047283459435772,0.008871498861462476,0.00024527101430976033,0.00029996912555196474
Производство изделий из пластмасс,22.2,2023.0,0.021201764503908743,0.00805453376964722,6.690784715303765e-06,0.0016250983902146026
Производство изделий из пластмасс,22.2,2024.0,0.024565964604681065,0.00858954920585216,0.00011727200904204016,0.0001669910424145313
Производство прочей неметаллической минеральной продукции,23,2021.0,0.02400568066488249,0.023183894191053055,0.002855999555115087,0.0016243861024816193
Производство прочей неметаллической минеральной продукции,23,2022.0,0.029628949825133716,0.01876189577031124,0.0002590246152248579,0.0015650440281487915
Производство прочей неметаллической минеральной продукции,23,2023.0,0.03344646390532244,0.018453853857594092,0.0001946610377475633,0.0009763526661223793
Производство прочей неметаллической минеральной продукции,23,2024.0,0.03896049567641987,0.013368987274553934,0.0012821821363682528,0.00123375358882332
Производство стекла и изделий из стекла,23.1,2021.0,0.0036252407010198082,0.0027124376791163706,0.0004797305578039215,4.110178767587667e-05
"Производство изделий из бетона, цемента и гипса",23.6,2021.0,0.00894657538151121,0.011211294910408029,0.0023638396146771546,0.00014318177211282743
"Производство изделий из бетона, цемента и гипса",23.6,2022.0,0.011625886024990203,0.009737903063279974,0.0002479701469742771,0.00015427127691046742
"Производство изделий из бетона, цемента и гипса",23.6,2023.0,0.01320239031424971,0.006340709535865236,0.00016074202303839534,0.00011212966265122691
"Производство изделий из бетона, цемента и гипса",23.6,2024.0,0.015632604439343823,0.004358064609839584,8.356728601131968e-05,0.00018475699866587418
