sector,okved2,year,factoriescap_s
Производство автотранспортных средств,29.1,2023.0,1595320.0
Производство автотранспортных средств,29.1,2024.0,2219169.0
Производство автотранспортных средств,29.1,2025.0,2006502.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2017.0,67673.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2018.0,81183.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2019.0,82949.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2020.0,96006.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2021.0,123291.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2022.0,135754.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2023.0,214155.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2024.0,262144.0
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2025.0,166622.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2017.0,430988.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2018.0,488771.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2019.0,569480.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2020.0,540225.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2021.0,674314.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2022.0,471984.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2023.0,619722.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2024.0,820373.0
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2025.0,671188.0
Производство прочих транспортных средств и оборудования,30,2017.0,2027117.0
Производство прочих транспортных средств и оборудования,30,2018.0,2163141.0
Производство прочих транспортных средств и оборудования,30,2019.0,2277119.0
Производство прочих транспортных средств и оборудования,30,2020.0,2239448.0
Производство прочих транспортных средств и оборудования,30,2021.0,2524103.0
Производство прочих транспортных средств и оборудования,30,2022.0,2489539.0
Производство прочих транспортных средств и оборудования,30,2023.0,3293139.0
Производство прочих транспортных средств и оборудования,30,2024.0,4134547.0
Производство прочих транспортных средств и оборудования,30,2025.0,4731946.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2017.0,443007.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2018.0,472357.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2019.0,418869.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2020.0,542636.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2021.0,696487.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2022.0,668695.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2023.0,975255.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2024.0,1042041.0
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2025.0,1022155.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2017.0,604461.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2018.0,758358.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2019.0,1008858.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2020.0,807459.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2021.0,797478.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2022.0,839515.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2023.0,1066180.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2024.0,1404323.0
Производство железнодорожных локомотивов и подвижного состава,30.2,2025.0,1160574.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2017.0,966833.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2018.0,920167.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2019.0,838066.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2020.0,874193.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2021.0,1014667.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2022.0,967901.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2023.0,1238171.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2024.0,1671262.0
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2025.0,2535844.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2017.0,12816.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2018.0,12260.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2019.0,11327.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2020.0,15160.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2021.0,15471.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2022.0,13428.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2023.0,13533.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2024.0,16921.0
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2025.0,13373.0
Производство мебели,31,2017.0,253045.0
Производство мебели,31,2018.0,282709.0
Производство мебели,31,2019.0,289896.0
Производство мебели,31,2020.0,365409.0
Производство мебели,31,2021.0,401603.0
Производство мебели,31,2022.0,426365.0
Производство мебели,31,2023.0,523819.0
Производство мебели,31,2024.0,636331.0
Производство мебели,31,2025.0,601862.0
Производство прочих готовых изделий,32,2017.0,216092.0
Производство прочих готовых изделий,32,2018.0,239351.0
Производство прочих готовых изделий,32,2019.0,265327.0
Производство прочих готовых изделий,32,2020.0,355566.0
Производство прочих готовых изделий,32,2021.0,335890.0
Производство прочих готовых изделий,32,2022.0,385993.0
Производство прочих готовых изделий,32,2023.0,503174.0
Производство прочих готовых изделий,32,2024.0,598350.0
Производство прочих готовых изделий,32,2025.0,611068.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2017.0,100662.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2018.0,118795.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2019.0,128052.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2020.0,120548.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2021.0,148755.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2022.0,147327.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2023.0,220648.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2024.0,248515.0
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2025.0,255546.0
Производство музыкальных инструментов,32.2,2017.0,247.0
Производство музыкальных инструментов,32.2,2018.0,501.0
Производство музыкальных инструментов,32.2,2019.0,505.0
Производство музыкальных инструментов,32.2,2020.0,1010.0
Производство музыкальных инструментов,32.2,2021.0,1082.0
Производство музыкальных инструментов,32.2,2022.0,1401.0
Производство музыкальных инструментов,32.2,2023.0,1634.0
Производство музыкальных инструментов,32.2,2024.0,1725.0
Производство музыкальных инструментов,32.2,2025.0,1425.0
Производство спортивных товаров,32.3,2017.0,7719.0
Производство спортивных товаров,32.3,2018.0,8814.0
Производство спортивных товаров,32.3,2019.0,10467.0
Производство спортивных товаров,32.3,2020.0,16084.0
Производство спортивных товаров,32.3,2021.0,13168.0
Производство спортивных товаров,32.3,2022.0,20862.0
Производство спортивных товаров,32.3,2023.0,22401.0
Производство спортивных товаров,32.3,2024.0,29435.0
Производство спортивных товаров,32.3,2025.0,27221.0
Производство игр и игрушек,32.4,2017.0,11779.0
Производство игр и игрушек,32.4,2018.0,12188.0
Производство игр и игрушек,32.4,2019.0,13067.0
Производство игр и игрушек,32.4,2020.0,21036.0
Производство игр и игрушек,32.4,2021.0,19959.0
Производство игр и игрушек,32.4,2022.0,20891.0
Производство игр и игрушек,32.4,2023.0,22165.0
Производство игр и игрушек,32.4,2024.0,31536.0
Производство игр и игрушек,32.4,2025.0,24063.0
Производство медицинских инструментов и оборудования,32.5,2017.0,40408.0
Производство медицинских инструментов и оборудования,32.5,2018.0,38019.0
Производство медицинских инструментов и оборудования,32.5,2019.0,48560.0
Производство медицинских инструментов и оборудования,32.5,2020.0,114477.0
Производство медицинских инструментов и оборудования,32.5,2021.0,83529.0
Производство медицинских инструментов и оборудования,32.5,2022.0,99310.0
Производство медицинских инструментов и оборудования,32.5,2023.0,125661.0
Производство медицинских инструментов и оборудования,32.5,2024.0,154218.0
Производство медицинских инструментов и оборудования,32.5,2025.0,162189.0
"Производство изделий, не включенных в другие группировки",32.9,2017.0,55278.0
"Производство изделий, не включенных в другие группировки",32.9,2018.0,61036.0
"Производство изделий, не включенных в другие группировки",32.9,2019.0,64676.0
"Производство изделий, не включенных в другие группировки",32.9,2020.0,82411.0
"Производство изделий, не включенных в другие группировки",32.9,2021.0,69397.0
"Производство изделий, не включенных в другие группировки",32.9,2022.0,96201.0
"Производство изделий, не включенных в другие группировки",32.9,2023.0,110665.0
"Производство изделий, не включенных в другие группировки",32.9,2024.0,132920.0
"Производство изделий, не включенных в другие группировки",32.9,2025.0,140624.0
Ремонт и монтаж машин и оборудования,33,2017.0,995681.0
Ремонт и монтаж машин и оборудования,33,2018.0,1064390.0
Ремонт и монтаж машин и оборудования,33,2019.0,1169114.0
Ремонт и монтаж машин и оборудования,33,2020.0,1384646.0
Ремонт и монтаж машин и оборудования,33,2021.0,1335177.0
Ремонт и монтаж машин и оборудования,33,2022.0,1408192.0
Ремонт и монтаж машин и оборудования,33,2023.0,1652417.0
Ремонт и монтаж машин и оборудования,33,2024.0,2053508.0
Ремонт и монтаж машин и оборудования,33,2025.0,2155436.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2017.0,5379682.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2018.0,5641920.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2019.0,5805454.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2020.0,6017026.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2021.0,6445232.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2022.0,6730515.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2023.0,7506180.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2024.0,8173057.0
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2025.0,9063254.0
"Производство, передача и распределение электроэнергии",35.1,2017.0,3598838.0
"Производство, передача и распределение электроэнергии",35.1,2018.0,3786798.0
"Производство, передача и распределение электроэнергии",35.1,2019.0,3949300.0
"Производство, передача и распределение электроэнергии",35.1,2020.0,3938016.0
"Производство, передача и распределение электроэнергии",35.1,2021.0,4383179.0
"Производство, передача и распределение электроэнергии",35.1,2022.0,4575196.0
"Производство, передача и распределение электроэнергии",35.1,2023.0,5113398.0
"Производство, передача и распределение электроэнергии",35.1,2024.0,5597543.0
"Производство, передача и распределение электроэнергии",35.1,2025.0,6404432.0
Производство и распределение газообразного топлива,35.2,2017.0,218192.0
Производство и распределение газообразного топлива,35.2,2018.0,225907.0
Производство и распределение газообразного топлива,35.2,2019.0,222152.0
Производство и распределение газообразного топлива,35.2,2020.0,282574.0
Производство и распределение газообразного топлива,35.2,2021.0,271684.0
Производство и распределение газообразного топлива,35.2,2022.0,314802.0
Производство и распределение газообразного топлива,35.2,2023.0,367794.0
Производство и распределение газообразного топлива,35.2,2024.0,410839.0
Производство и распределение газообразного топлива,35.2,2025.0,369694.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2017.0,1562652.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2018.0,1629215.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2019.0,1634001.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2020.0,1796436.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2021.0,1790368.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2022.0,1840518.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2023.0,2024988.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2024.0,2164676.0
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2025.0,2289128.0
"Забор, очистка и распределение воды",36,2017.0,277069.0
"Забор, очистка и распределение воды",36,2018.0,293539.0
"Забор, очистка и распределение воды",36,2019.0,301852.0
"Забор, очистка и распределение воды",36,2020.0,323214.0
"Забор, очистка и распределение воды",36,2021.0,327362.0
"Забор, очистка и распределение воды",36,2022.0,347056.0
"Забор, очистка и распределение воды",36,2023.0,392739.0
"Забор, очистка и распределение воды",36,2024.0,432580.0
"Забор, очистка и распределение воды",36,2025.0,470400.0
Сбор и обработка сточных вод,37,2017.0,204753.0
Сбор и обработка сточных вод,37,2018.0,226787.0
Сбор и обработка сточных вод,37,2019.0,222767.0
Сбор и обработка сточных вод,37,2020.0,233395.0
Сбор и обработка сточных вод,37,2021.0,253962.0
Сбор и обработка сточных вод,37,2022.0,282759.0
Сбор и обработка сточных вод,37,2023.0,315156.0
Сбор и обработка сточных вод,37,2024.0,346740.0
Сбор и обработка сточных вод,37,2025.0,379791.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2017.0,515320.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2018.0,649369.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2019.0,792143.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2020.0,1142621.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2021.0,1278797.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2022.0,1198439.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2023.0,1362811.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2024.0,1530656.0
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2025.0,1327959.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2017.0,25356.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2018.0,15893.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2019.0,7551.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2020.0,4283.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2021.0,6439.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2022.0,7763.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2023.0,7784.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2024.0,9146.0
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2025.0,8885.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2017.0,13916165.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2018.0,18193870.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2019.0,18324127.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2020.0,14611770.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2021.0,23598403.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2022.0,27295828.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2023.0,28085767.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2024.0,32246726.0
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2025.0,25713078.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2017.0,59030808.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2018.0,69620889.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2019.0,72889918.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2020.0,72350224.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2021.0,94888235.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2022.0,102659353.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2023.0,112244205.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ),BCDE,2024.0,130062486.0
ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО (ПРОМЫШЛЕННОСТЬ,BCDE,2025.0,124344482.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2017.0,38712463.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2018.0,44599512.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2019.0,47436025.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2020.0,50017917.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2021.0,62978040.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2022.0,66796992.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2023.0,74573767.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2024.0,87323581.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2025.0,87381113.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2017.0,5379682.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2018.0,5641920.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2019.0,5805454.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2020.0,6017026.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2021.0,6445232.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2022.0,6730515.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2023.0,7506180.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2024.0,8173057.0
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2025.0,9063254.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2017.0,1022498.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2018.0,1185587.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2019.0,1324313.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2020.0,1703512.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2021.0,1866560.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2022.0,1836018.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2023.0,2078490.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2024.0,2319121.0
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2025.0,2187037.0
