sector,okved2,year,pAIusage_s
"Деятельность, направленная на установление рыночной или иной стоимости иных объектов гражданских прав, в отношении которых законодательством Российской Федерации установлена возможность их участия в гражданском обороте",74.90.26,2023.0,
"Деятельность, направленная на установление рыночной или иной стоимости иных объектов гражданских прав, в отношении которых законодательством Российской Федерации установлена возможность их участия в гражданском обороте",74.90.26,2024.0,
Предоставление консультационных услуг по вопросам безопасности,74.90.3,2021.0,
Предоставление консультационных услуг по вопросам безопасности,74.90.3,2022.0,
Предоставление консультационных услуг по вопросам безопасности,74.90.3,2023.0,0.034482758620689655
Предоставление консультационных услуг по вопросам безопасности,74.90.3,2024.0,
Предоставление услуг по проведению оценки уязвимости объектов транспортной инфраструктуры и транспортных средств,74.90.31,2021.0,
Предоставление услуг по проведению оценки уязвимости объектов транспортной инфраструктуры и транспортных средств,74.90.31,2022.0,
Предоставление услуг по проведению оценки уязвимости объектов транспортной инфраструктуры и транспортных средств,74.90.31,2023.0,0.07692307692307693
Предоставление услуг по проведению оценки уязвимости объектов транспортной инфраструктуры и транспортных средств,74.90.31,2024.0,
"Предоставление услуг по проведению оценки уязвимости объектов промышленного назначения, связи, здравоохранения и т. д.",74.90.32,2021.0,
"Предоставление услуг по проведению оценки уязвимости объектов промышленного назначения, связи, здравоохранения и т. д.",74.90.32,2022.0,
"Предоставление услуг по проведению оценки уязвимости объектов промышленного назначения, связи, здравоохранения и т. д.",74.90.32,2023.0,
"Предоставление услуг по проведению оценки уязвимости объектов промышленного назначения, связи, здравоохранения и т. д.",74.90.32,2024.0,
Предоставление консультационных услуг в области сельского хозяйства,74.90.4,2021.0,
Предоставление консультационных услуг в области сельского хозяйства,74.90.4,2022.0,0.03333333333333333
Предоставление консультационных услуг в области сельского хозяйства,74.90.4,2023.0,
Предоставление консультационных услуг в области сельского хозяйства,74.90.4,2024.0,0.05714285714285714
Предоставление консультационных услуг в области экологии,74.90.5,2021.0,0.041666666666666664
Предоставление консультационных услуг в области экологии,74.90.5,2022.0,0.07692307692307693
Предоставление консультационных услуг в области экологии,74.90.5,2023.0,
Предоставление консультационных услуг в области экологии,74.90.5,2024.0,0.018867924528301886
"Предоставление прочих технических консультаций, деятельность консультантов, кроме архитекторов, проектировщиков и консультантов по управлению",74.90.6,2021.0,
"Предоставление прочих технических консультаций, деятельность консультантов, кроме архитекторов, проектировщиков и консультантов по управлению",74.90.6,2022.0,0.06666666666666667
"Предоставление прочих технических консультаций, деятельность консультантов, кроме архитекторов, проектировщиков и консультантов по управлению",74.90.6,2023.0,0.02857142857142857
"Предоставление прочих технических консультаций, деятельность консультантов, кроме архитекторов, проектировщиков и консультантов по управлению",74.90.6,2024.0,0.024390243902439025
"Деятельность агентств и агентов, действующих от имени физических лиц, и обычно связанную с заключением контрактов (договоров) на участие в кинофильмах, театральных постановках и других развлекательных или спортивных мероприятиях, а также с предложением книг, пьес, предметов изобразительного искусства, фотографий и аналогичных предметов издателям, продюсерам",74.90.8,2021.0,
"Деятельность агентств и агентов, действующих от имени физических лиц, и обычно связанную с заключением контрактов (договоров) на участие в кинофильмах, театральных постановках и других развлекательных или спортивных мероприятиях, а также с предложением книг, пьес, предметов изобразительного искусства, фотографий и аналогичных предметов издателям, продюсерам",74.90.8,2022.0,
"Деятельность агентств и агентов, действующих от имени физических лиц, и обычно связанную с заключением контрактов (договоров) на участие в кинофильмах, театральных постановках и других развлекательных или спортивных мероприятиях, а также с предложением книг, пьес, предметов изобразительного искусства, фотографий и аналогичных предметов издателям, продюсерам",74.90.8,2024.0,1.0
Деятельность в области защиты информации,74.90.9,2021.0,
Деятельность в области защиты информации,74.90.9,2022.0,
Деятельность в области защиты информации и обеспечения безопасности критической информационной инфраструктуры,74.90.9,2023.0,
Деятельность в области защиты информации и обеспечения безопасности критической информационной инфраструктуры,74.90.9,2024.0,0.045454545454545456
"Деятельность по разработке информационных и телекоммуникационных систем, защищенных с использованием средств защиты информации",74.90.92,2021.0,
"Деятельность по разработке информационных и телекоммуникационных систем, защищенных с использованием средств защиты информации",74.90.92,2022.0,
Деятельность ветеринарная,75.00,2021.0,0.028160200250312892
Деятельность ветеринарная,75.00,2022.0,0.05345501955671447
Деятельность ветеринарная,75.00,2023.0,0.023872679045092837
Деятельность ветеринарная,75.00,2024.0,0.02925531914893617
Деятельность ветеринарная для сельскохозяйственных животных,75.00.1,2021.0,0.027450980392156862
Деятельность ветеринарная для сельскохозяйственных животных,75.00.1,2022.0,0.04723346828609987
Деятельность ветеринарная для сельскохозяйственных животных,75.00.1,2023.0,0.02861035422343324
Деятельность ветеринарная для сельскохозяйственных животных,75.00.1,2024.0,0.03424657534246575
Деятельность ветеринарная для домашних животных,75.00.2,2021.0,0.010362694300518135
Деятельность ветеринарная для домашних животных,75.00.2,2022.0,0.058823529411764705
Деятельность ветеринарная для домашних животных,75.00.2,2023.0,0.021739130434782608
Деятельность ветеринарная для домашних животных,75.00.2,2024.0,0.03314917127071823
Аренда и лизинг,77,2021.0,0.06272189349112427
Аренда и лизинг,77,2022.0,0.03806228373702422
Аренда и лизинг,77,2023.0,0.01881331403762663
Аренда и лизинг,77,2024.0,0.034220532319391636
Аренда и лизинг автотранспортных средств,77.1,2021.0,0.0273972602739726
Аренда и лизинг автотранспортных средств,77.1,2022.0,0.02824858757062147
Аренда и лизинг автотранспортных средств,77.1,2023.0,0.006493506493506494
Аренда и лизинг автотранспортных средств,77.1,2024.0,0.011764705882352941
Аренда и лизинг легковых автомобилей и легких автотранспортных средств,77.11,2021.0,0.027777777777777776
Аренда и лизинг легковых автомобилей и легких автотранспортных средств,77.11,2022.0,0.015267175572519083
Аренда и лизинг легковых автомобилей и легких автотранспортных средств,77.11,2023.0,
Аренда и лизинг легковых автомобилей и легких автотранспортных средств,77.11,2024.0,0.008771929824561403
Аренда и лизинг грузовых транспортных средств,77.12,2021.0,0.02631578947368421
Аренда и лизинг грузовых транспортных средств,77.12,2022.0,0.06521739130434782
Аренда и лизинг грузовых транспортных средств,77.12,2023.0,0.021739130434782608
Аренда и лизинг грузовых транспортных средств,77.12,2024.0,0.017857142857142856
Прокат и аренда предметов личного пользования и хозяйственно-бытового назначения,77.2,2021.0,
Прокат и аренда предметов личного пользования и хозяйственно-бытового назначения,77.2,2022.0,
Прокат и аренда предметов личного пользования и хозяйственно-бытового назначения,77.2,2023.0,0.20833333333333334
Прокат и аренда предметов личного пользования и хозяйственно-бытового назначения,77.2,2024.0,0.21739130434782608
Прокат и аренда товаров для отдыха и спортивных товаров,77.21,2021.0,
Прокат и аренда товаров для отдыха и спортивных товаров,77.21,2022.0,
Прокат и аренда товаров для отдыха и спортивных товаров,77.21,2023.0,0.35714285714285715
Прокат и аренда товаров для отдыха и спортивных товаров,77.21,2024.0,0.4166666666666667
"Прокат видеокассет и аудиокассет, грампластинок, компакт-дисков (CD), цифровых видеодисков (DVD)",77.22,2021.0,
"Прокат видеокассет и аудиокассет, грампластинок, компакт-дисков (CD), цифровых видеодисков (DVD)",77.22,2022.0,
"Прокат видеокассет и аудиокассет, грампластинок, компакт-дисков (CD), цифровых видеодисков (DVD)",77.22,2024.0,
Прокат и аренда прочих предметов личного пользования и хозяйственно-бытового назначения,77.29,2021.0,
Прокат и аренда прочих предметов личного пользования и хозяйственно-бытового назначения,77.29,2022.0,
Прокат и аренда прочих предметов личного пользования и хозяйственно-бытового назначения,77.29,2023.0,
Прокат и аренда прочих предметов личного пользования и хозяйственно-бытового назначения,77.29,2024.0,
"Прокат телевизоров, радиоприемников, устройств видеозаписи, аудиозаписи и подобного оборудования",77.29.1,2021.0,
"Прокат телевизоров, радиоприемников, устройств видеозаписи, аудиозаписи и подобного оборудования",77.29.1,2022.0,
"Прокат телевизоров, радиоприемников, устройств видеозаписи, аудиозаписи и подобного оборудования",77.29.1,2023.0,
"Прокат телевизоров, радиоприемников, устройств видеозаписи, аудиозаписи и подобного оборудования",77.29.1,2024.0,
"Прокат мебели, электрических и неэлектрических бытовых приборов",77.29.2,2021.0,
"Прокат мебели, электрических и неэлектрических бытовых приборов",77.29.2,2023.0,
"Прокат мебели, электрических и неэлектрических бытовых приборов",77.29.2,2024.0,
"Прокат прочих бытовых изделий и предметов личного пользования для домашних хозяйств, предприятий и организаций, не включенных в другие группировки",77.29.9,2021.0,
"Прокат прочих бытовых изделий и предметов личного пользования для домашних хозяйств, предприятий и организаций, не включенных в другие группировки",77.29.9,2022.0,
"Прокат прочих бытовых изделий и предметов личного пользования для домашних хозяйств, предприятий и организаций, не включенных в другие группировки",77.29.9,2023.0,
"Прокат прочих бытовых изделий и предметов личного пользования для домашних хозяйств, предприятий и организаций, не включенных в другие группировки",77.29.9,2024.0,
Аренда и лизинг прочих машин и оборудования и материальных средств,77.3,2021.0,0.0732824427480916
Аренда и лизинг прочих машин и оборудования и материальных средств,77.3,2022.0,0.034482758620689655
Аренда и лизинг прочих машин и оборудования и материальных средств,77.3,2023.0,0.014583333333333334
Аренда и лизинг прочих машин и оборудования и материальных средств,77.3,2024.0,0.02888086642599278
Аренда и лизинг сельскохозяйственных машин и оборудования,77.31,2021.0,0.37037037037037035
Аренда и лизинг сельскохозяйственных машин и оборудования,77.31,2022.0,
Аренда и лизинг сельскохозяйственных машин и оборудования,77.31,2023.0,
Аренда и лизинг сельскохозяйственных машин и оборудования,77.31,2024.0,
Аренда и лизинг строительных машин и оборудования,77.32,2021.0,0.20238095238095238
Аренда и лизинг строительных машин и оборудования,77.32,2022.0,0.06741573033707865
Аренда и лизинг строительных машин и оборудования,77.32,2023.0,0.010309278350515464
Аренда и лизинг строительных машин и оборудования,77.32,2024.0,0.07258064516129033
"Аренда и лизинг офисных машин и оборудования, включая вычислительную технику",77.33,2021.0,0.07142857142857142
"Аренда и лизинг офисных машин и оборудования, включая вычислительную технику",77.33,2022.0,0.08333333333333333
"Аренда и лизинг офисных машин и оборудования, включая вычислительную технику",77.33,2023.0,0.09090909090909091
"Аренда и лизинг офисных машин и оборудования, включая вычислительную технику",77.33,2024.0,0.07142857142857142
Аренда и лизинг офисных машин и оборудования,77.33.1,2021.0,
Аренда и лизинг офисных машин и оборудования,77.33.1,2022.0,
Аренда и лизинг офисных машин и оборудования,77.33.1,2023.0,
Аренда и лизинг офисных машин и оборудования,77.33.1,2024.0,
Аренда и лизинг вычислительных машин и оборудования,77.33.2,2021.0,0.5
Аренда и лизинг вычислительных машин и оборудования,77.33.2,2022.0,0.5
Аренда и лизинг вычислительных машин и оборудования,77.33.2,2023.0,0.5
Аренда и лизинг вычислительных машин и оборудования,77.33.2,2024.0,0.25
Аренда и лизинг водных транспортных средств и оборудования,77.34,2021.0,0.21428571428571427
Аренда и лизинг водных транспортных средств и оборудования,77.34,2022.0,0.11764705882352941
Аренда и лизинг водных транспортных средств и оборудования,77.34,2023.0,0.06666666666666667
Аренда и лизинг водных транспортных средств и оборудования,77.34,2024.0,
Аренда и лизинг воздушных судов и авиационного оборудования,77.35,2021.0,
Аренда и лизинг воздушных судов и авиационного оборудования,77.35,2022.0,
Аренда и лизинг воздушных судов и авиационного оборудования,77.35,2023.0,
Аренда и лизинг воздушных судов и авиационного оборудования,77.35,2024.0,
"Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки",77.39,2021.0,0.033268101761252444
"Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки",77.39,2022.0,0.026052104208416832
"Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки",77.39,2023.0,0.011834319526627219
"Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки",77.39,2024.0,0.016042780748663103
Аренда и лизинг прочих сухопутных транспортных средств и оборудования,77.39.1,2021.0,0.04776119402985075
Аренда и лизинг прочих сухопутных транспортных средств и оборудования,77.39.1,2022.0,0.03142857142857143
Аренда и лизинг прочих сухопутных транспортных средств и оборудования,77.39.1,2023.0,0.011560693641618497
Аренда и лизинг прочих сухопутных транспортных средств и оборудования,77.39.1,2024.0,0.027472527472527472
Аренда и лизинг прочего автомобильного транспорта и оборудования,77.39.11,2021.0,
Аренда и лизинг прочего автомобильного транспорта и оборудования,77.39.11,2022.0,0.02564102564102564
Аренда и лизинг прочего автомобильного транспорта и оборудования,77.39.11,2023.0,0.02197802197802198
Аренда и лизинг прочего автомобильного транспорта и оборудования,77.39.11,2024.0,0.04040404040404041
Аренда и лизинг железнодорожного транспорта и оборудования,77.39.12,2021.0,0.06722689075630252
Аренда и лизинг железнодорожного транспорта и оборудования,77.39.12,2022.0,0.034220532319391636
Аренда и лизинг железнодорожного транспорта и оборудования,77.39.12,2023.0,
Аренда и лизинг железнодорожного транспорта и оборудования,77.39.12,2024.0,0.012987012987012988
"Аренда и лизинг прочих машин и оборудования, не включенных в другие группировки",77.39.2,2021.0,0.005952380952380952
"Аренда и лизинг прочих машин и оборудования, не включенных в другие группировки",77.39.2,2022.0,0.015151515151515152
"Аренда и лизинг прочих машин и оборудования, не включенных в другие группировки",77.39.2,2023.0,0.006666666666666667
"Аренда и лизинг прочих машин и оборудования, не включенных в другие группировки",77.39.2,2024.0,
"Аренда и лизинг двигателей, турбин и станков",77.39.21,2021.0,
"Аренда и лизинг двигателей, турбин и станков",77.39.21,2022.0,
"Аренда и лизинг двигателей, турбин и станков",77.39.21,2023.0,
"Аренда и лизинг двигателей, турбин и станков",77.39.21,2024.0,
Аренда и лизинг горного и нефтепромыслового оборудования,77.39.22,2021.0,
Аренда и лизинг горного и нефтепромыслового оборудования,77.39.22,2022.0,
Аренда и лизинг горного и нефтепромыслового оборудования,77.39.22,2023.0,
Аренда и лизинг горного и нефтепромыслового оборудования,77.39.22,2024.0,
Аренда и лизинг подъемно-транспортного оборудования,77.39.23,2021.0,
Аренда и лизинг подъемно-транспортного оборудования,77.39.23,2022.0,
Аренда и лизинг подъемно-транспортного оборудования,77.39.23,2023.0,
Аренда и лизинг подъемно-транспортного оборудования,77.39.23,2024.0,
Аренда и лизинг профессиональной радио- и телевизионной аппаратуры и аппаратуры связи,77.39.24,2021.0,
Аренда и лизинг профессиональной радио- и телевизионной аппаратуры и аппаратуры связи,77.39.24,2022.0,
Аренда и лизинг профессиональной радио- и телевизионной аппаратуры и аппаратуры связи,77.39.24,2023.0,
Аренда и лизинг профессиональной радио- и телевизионной аппаратуры и аппаратуры связи,77.39.24,2024.0,
Аренда и лизинг контрольно-измерительной аппаратуры,77.39.25,2021.0,
Аренда и лизинг контрольно-измерительной аппаратуры,77.39.25,2022.0,
Аренда и лизинг контрольно-измерительной аппаратуры,77.39.25,2023.0,
Аренда и лизинг контрольно-измерительной аппаратуры,77.39.25,2024.0,
"Аренда и лизинг приборов, аппаратов и прочего оборудования, применяемого в медицинских целях",77.39.26,2021.0,
"Аренда и лизинг приборов, аппаратов и прочего оборудования, применяемого в медицинских целях",77.39.26,2022.0,
"Аренда и лизинг приборов, аппаратов и прочего оборудования, применяемого в медицинских целях",77.39.26,2023.0,
"Аренда и лизинг приборов, аппаратов и прочего оборудования, применяемого в медицинских целях",77.39.26,2024.0,
Аренда и лизинг торгового оборудования,77.39.27,2021.0,
Аренда и лизинг торгового оборудования,77.39.27,2022.0,
Аренда и лизинг торгового оборудования,77.39.27,2023.0,
Аренда и лизинг торгового оборудования,77.39.27,2024.0,
Аренда и лизинг прочих машин и оборудования научного и промышленного назначения,77.39.29,2021.0,0.013888888888888888
Аренда и лизинг прочих машин и оборудования научного и промышленного назначения,77.39.29,2022.0,0.0136986301369863
Аренда и лизинг прочих машин и оборудования научного и промышленного назначения,77.39.29,2023.0,
Аренда и лизинг прочих машин и оборудования научного и промышленного назначения,77.39.29,2024.0,
"Аренда интеллектуальной собственности и подобной продукции, кроме авторских прав",77.40,2021.0,0.037037037037037035
"Аренда интеллектуальной собственности и подобной продукции, кроме авторских прав",77.40,2022.0,0.16216216216216217
"Аренда интеллектуальной собственности и подобной продукции, кроме авторских прав",77.40,2023.0,
"Аренда интеллектуальной собственности и подобной продукции, кроме авторских прав",77.40,2024.0,0.09523809523809523
Деятельность по трудоустройству и подбору персонала,78,2021.0,0.02434077079107505
Деятельность по трудоустройству и подбору персонала,78,2022.0,0.03779527559055118
Деятельность по трудоустройству и подбору персонала,78,2023.0,0.0433031218529708
Деятельность по трудоустройству и подбору персонала,78,2024.0,0.019430051813471502
Деятельность агентств по подбору персонала,78.10,2021.0,0.026533996683250415
Деятельность агентств по подбору персонала,78.10,2022.0,0.034026465028355386
Деятельность агентств по подбору персонала,78.10,2023.0,0.04966139954853273
Деятельность агентств по подбору персонала,78.10,2024.0,0.0199501246882793
Деятельность агентств по временному трудоустройству,78.20,2021.0,0.022964509394572025
Деятельность агентств по временному трудоустройству,78.20,2022.0,0.03827751196172249
Деятельность агентств по временному трудоустройству,78.20,2023.0,0.03333333333333333
Деятельность агентств по временному трудоустройству,78.20,2024.0,0.02092050209205021
Деятельность по подбору персонала прочая,78.30,2021.0,0.022670025188916875
Деятельность по подбору персонала прочая,78.30,2022.0,0.043343653250773995
Деятельность по подбору персонала прочая,78.30,2023.0,0.04285714285714286
Деятельность по подбору персонала прочая,78.30,2024.0,0.015151515151515152
"Деятельность туристических агентств и прочих организаций, предоставляющих услуги в сфере туризма",79,2021.0,0.043076923076923075
"Деятельность туристических агентств и прочих организаций, предоставляющих услуги в сфере туризма",79,2022.0,0.045317220543806644
"Деятельность туристических агентств и прочих организаций, предоставляющих услуги в сфере туризма",79,2023.0,0.030612244897959183
"Деятельность туристических агентств и прочих организаций, предоставляющих услуги в сфере туризма",79,2024.0,0.02619047619047619
Деятельность туристических агентств и туроператоров,79.1,2021.0,0.048458149779735685
Деятельность туристических агентств и туроператоров,79.1,2022.0,0.034653465346534656
Деятельность туристических агентств и туроператоров,79.1,2023.0,0.03980099502487562
Деятельность туристических агентств и туроператоров,79.1,2024.0,0.024752475247524754
Деятельность туристических агентств,79.11,2021.0,0.03468208092485549
Деятельность туристических агентств,79.11,2022.0,0.044585987261146494
Деятельность туристических агентств,79.11,2023.0,0.0472972972972973
Деятельность туристических агентств,79.11,2024.0,0.034722222222222224
Деятельность туроператоров,79.12,2021.0,0.09259259259259259
Деятельность туроператоров,79.12,2022.0,
Деятельность туроператоров,79.12,2023.0,0.018867924528301886
Деятельность туроператоров,79.12,2024.0,
Услуги по бронированию прочие и сопутствующая деятельность,79.90,2021.0,0.030612244897959183
Услуги по бронированию прочие и сопутствующая деятельность,79.90,2022.0,0.06201550387596899
Услуги по бронированию прочие и сопутствующая деятельность,79.90,2023.0,0.020942408376963352
Услуги по бронированию прочие и сопутствующая деятельность,79.90,2024.0,0.027522935779816515
Деятельность по предоставлению туристических информационных услуг,79.90.1,2021.0,0.029850746268656716
Деятельность по предоставлению туристических информационных услуг,79.90.1,2022.0,0.07446808510638298
Деятельность по предоставлению туристических информационных услуг,79.90.1,2023.0,0.022556390977443608
Деятельность по предоставлению туристических информационных услуг,79.90.1,2024.0,0.037037037037037035
Деятельность по предоставлению экскурсионных туристических услуг,79.90.2,2021.0,
Деятельность по предоставлению экскурсионных туристических услуг,79.90.2,2022.0,
Деятельность по предоставлению экскурсионных туристических услуг,79.90.2,2023.0,
Деятельность по предоставлению экскурсионных туристических услуг,79.90.2,2024.0,
Деятельность туристических агентств по предоставлению экскурсионных туристических услуг,79.90.21,2021.0,
Деятельность туристических агентств по предоставлению экскурсионных туристических услуг,79.90.21,2022.0,
Деятельность туристических агентств по предоставлению экскурсионных туристических услуг,79.90.21,2023.0,
Деятельность туристических агентств по предоставлению экскурсионных туристических услуг,79.90.21,2024.0,
Деятельность самостоятельных экскурсоводов и гидов по предоставлению экскурсионных туристических услуг,79.90.22,2021.0,
Деятельность самостоятельных экскурсоводов и гидов по предоставлению экскурсионных туристических услуг,79.90.22,2022.0,
Деятельность самостоятельных экскурсоводов и гидов по предоставлению экскурсионных туристических услуг,79.90.22,2023.0,
Деятельность самостоятельных экскурсоводов и гидов по предоставлению экскурсионных туристических услуг,79.90.22,2024.0,
"Деятельность по предоставлению туристических услуг, связанных с бронированием",79.90.3,2021.0,
"Деятельность по предоставлению туристических услуг, связанных с бронированием",79.90.3,2022.0,0.14285714285714285
"Деятельность по предоставлению туристических услуг, связанных с бронированием",79.90.3,2023.0,0.1
"Деятельность по предоставлению туристических услуг, связанных с бронированием",79.90.3,2024.0,
Деятельность по бронированию билетов на культурно-развлекательные мероприятия,79.90.31,2024.0,
"Деятельность по оказанию прочих услуг, связанных со службой предварительных заказов",79.90.32,2021.0,
"Деятельность по оказанию прочих услуг, связанных со службой предварительных заказов",79.90.32,2022.0,
"Деятельность по оказанию прочих услуг, связанных со службой предварительных заказов",79.90.32,2023.0,
"Деятельность по оказанию прочих услуг, связанных со службой предварительных заказов",79.90.32,2024.0,
Деятельность по обеспечению безопасности и проведению расследований,80,2021.0,0.03181427343078246
Деятельность по обеспечению безопасности и проведению расследований,80,2022.0,0.04859335038363171
Деятельность по обеспечению безопасности и проведению расследований,80,2023.0,0.026446280991735537
Деятельность по обеспечению безопасности и проведению расследований,80,2024.0,0.022675736961451247
Деятельность частных охранных служб,80.10,2021.0,0.012287334593572778
"Деятельность охранных служб, в том числе частных",80.10,2022.0,0.027938342967244702
"Деятельность охранных служб, в том числе частных",80.10,2023.0,0.01551094890510949
"Деятельность охранных служб, в том числе частных",80.10,2024.0,0.01903973509933775
Деятельность ведомственной охраны,80.10.1,2022.0,
Деятельность ведомственной охраны,80.10.1,2023.0,0.046511627906976744
Деятельность ведомственной охраны,80.10.1,2024.0,0.008333333333333333
Деятельность частных охранных организаций,80.10.2,2023.0,
Деятельность частных охранных организаций,80.10.2,2024.0,0.023809523809523808
Деятельность охранных служб прочих,80.10.9,2024.0,0.029535864978902954
Деятельность систем обеспечения безопасности,80.20,2021.0,0.23
Деятельность систем обеспечения безопасности,80.20,2022.0,0.20610687022900764
Деятельность систем обеспечения безопасности,80.20,2023.0,0.13392857142857142
Деятельность систем обеспечения безопасности,80.20,2024.0,0.0625
Деятельность по расследованию,80.30,2021.0,0.2
Деятельность по расследованию,80.30,2022.0,0.25
Деятельность по расследованию,80.30,2023.0,
Деятельность по расследованию,80.30,2024.0,
Деятельность по обслуживанию зданий и территорий,81,2021.0,0.026533996683250415
Деятельность по обслуживанию зданий и территорий,81,2022.0,0.05146316851664985
Деятельность по обслуживанию зданий и территорий,81,2023.0,0.02914572864321608
Деятельность по обслуживанию зданий и территорий,81,2024.0,0.01702127659574468
Деятельность по комплексному обслуживанию помещений,81.10,2021.0,0.02092050209205021
Деятельность по комплексному обслуживанию помещений,81.10,2022.0,0.052434456928838954
Деятельность по комплексному обслуживанию помещений,81.10,2023.0,0.019933554817275746
Деятельность по комплексному обслуживанию помещений,81.10,2024.0,0.008645533141210375
Деятельность по чистке и уборке,81.2,2021.0,0.029895366218236172
Деятельность по чистке и уборке,81.2,2022.0,0.04937413073713491
Деятельность по чистке и уборке,81.2,2023.0,0.031609195402298854
Деятельность по чистке и уборке,81.2,2024.0,0.01834862385321101
Деятельность по общей уборке зданий,81.21,2021.0,0.029411764705882353
Деятельность по общей уборке зданий,81.21,2022.0,0.027777777777777776
Деятельность по общей уборке зданий,81.21,2023.0,0.022727272727272728
Деятельность по общей уборке зданий,81.21,2024.0,0.038461538461538464
Деятельность по уборке квартир и частных домов,81.21.1,2021.0,
Деятельность по уборке квартир и частных домов,81.21.1,2022.0,
Деятельность по уборке квартир и частных домов,81.21.1,2023.0,1.0
Деятельность по уборке квартир и частных домов,81.21.1,2024.0,
Деятельность по уборке прочих типов зданий и помещений,81.21.9,2021.0,0.125
Деятельность по уборке прочих типов зданий и помещений,81.21.9,2022.0,0.1111111111111111
Деятельность по уборке прочих типов зданий и помещений,81.21.9,2023.0,
Деятельность по уборке прочих типов зданий и помещений,81.21.9,2024.0,
Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,81.22,2021.0,0.01699029126213592
Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,81.22,2022.0,0.03205128205128205
Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,81.22,2023.0,0.018957345971563982
Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,81.22,2024.0,0.010224948875255624
Деятельность по чистке и уборке прочая,81.29,2021.0,0.03587443946188341
Деятельность по чистке и уборке прочая,81.29,2022.0,0.058886509635974305
Деятельность по чистке и уборке прочая,81.29,2023.0,0.03779697624190065
